19475	3109	3596	25
19476	1066	2619	32
19477	1876	1873	61
19478	537	3507	79
19479	1670	812	6
19480	1796	4659	41
19481	3399	786	62
19482	3237	4339	11
19483	2741	805	73
19484	3313	4165	73
19485	804	1842	7
19486	3631	369	39
19487	2043	2138	6
19488	1384	1849	6
19489	0	0	0
19490	911	4270	68
19491	653	3087	22
19492	804	4274	25
19493	2973	4244	54
19494	966	1904	28
19495	2971	1279	6
19496	2865	3627	29
19497	3550	365	32
19498	804	4428	17
19499	2347	4086	6
19500	12	3314	68
19501	1165	3651	8
19502	3369	1997	21
19503	1722	1835	65
19504	1914	2103	6
19505	2002	445	54
19506	836	801	6
19507	808	4664	20
19508	0	0	0
19509	3282	1294	79
19510	1459	575	79
19511	897	1719	6
19512	2887	1276	28
19513	2686	2836	73
19514	1514	452	70
19515	2584	3302	25
19516	2624	815	68
19517	1222	3409	8
19518	2535	3504	74
19519	0	0	0
19520	1066	612	41
19521	3352	2795	13
19522	904	2515	39
19523	3631	878	29
19524	1850	635	32
19525	1066	3384	17
19526	919	4430	25
19527	3043	1532	3
19528	3237	4339	11
19529	1713	2945	67
19530	3057	3636	69
19531	2507	2622	6
19532	3550	2837	74
19533	79	2448	6
19534	3631	586	11
19535	108	186	6
19536	1370	2816	61
19537	1566	1234	22
19538	690	2862	22
19539	663	2241	77
19540	2347	4110	6
19541	1715	3596	32
19542	3298	2437	27
19543	33	4330	22
19544	1846	1302	11
19545	1824	1342	68
19546	2841	2589	20
19547	3088	2032	73
19548	2574	2106	68
19549	2134	2127	79
19550	52	4221	23
19551	1289	4344	35
19552	2614	2909	25
19553	749	3807	14
19554	385	2337	11
19555	1829	2228	6
19556	1130	2564	75
19557	2614	3143	25
19558	1377	3287	21
19559	3080	3461	79
19560	804	1845	32
19561	1715	1372	32
19562	804	1496	74
19563	3047	101	32
19564	1080	12	18
19565	804	1842	32
19566	2416	4726	78
19567	2077	3324	74
19568	180	2043	74
19569	3249	3180	18
19570	804	1914	53
19571	904	4629	50
19572	1992	1916	17
19573	3530	140	68
19574	3631	3840	39
19575	863	2683	6
19576	1228	4448	37
19577	2079	4527	15
19578	2971	3851	6
19579	1862	3747	6
19580	3503	421	6
19581	9	1628	54
19582	3469	2424	21
19583	180	2208	18
19584	2488	74	6
19585	28	1371	67
19586	0	0	0
19587	1267	1675	41
19588	1278	2342	54
19589	3093	1032	14
19590	1884	728	71
19591	3486	4652	67
19592	2614	3143	25
19593	56	1776	6
19594	2814	1996	6
19595	2808	2647	60
19596	3249	1144	18
19597	1070	3055	3
19598	1077	4633	6
19599	3631	369	7
19600	24	314	73
19601	565	1844	21
19602	1235	2975	49
19603	2149	4240	45
19604	836	2425	6
19605	904	754	53
19606	3312	4658	22
19607	3104	721	60
19608	2356	2319	13
19609	1066	1669	7
19610	1790	3919	79
19611	3631	1901	41
19612	847	366	79
19613	2036	566	68
19614	2572	1679	6
19615	2251	445	21
19616	1066	2605	17
19617	1278	2342	31
19618	2481	2663	6
19619	596	524	75
19620	2318	1367	52
19621	3259	4409	33
19622	2089	715	53
19623	2843	2834	71
19624	3298	2437	27
19625	2814	1151	6
19626	2875	3364	79
19627	896	1346	21
19628	177	99	32
19629	3369	1154	21
19630	3477	802	73
19631	2079	2900	79
19632	1322	1781	25
19633	172	2940	19
19634	812	877	32
19635	289	799	6
19636	1590	2498	59
19637	548	1970	6
19638	207	3615	15
19639	3047	101	32
19640	3631	401	26
19641	2756	4041	71
19642	287	73	46
19643	180	888	32
19644	804	49	74
19645	3163	3171	68
19646	1511	209	74
19647	385	3352	29
19648	812	877	18
19649	1912	4409	45
19650	1066	1669	17
19651	3161	1780	18
19652	302	2130	6
19653	804	4428	32
19654	3161	1780	25
19655	412	3676	14
19656	1983	4424	17
19657	3143	1327	32
19658	72	3671	79
19659	3088	2032	73
19660	3631	878	36
19661	836	3768	6
19662	1042	4346	25
19663	79	4127	6
19664	294	1759	7
19665	2922	4621	42
19666	1803	441	68
19667	904	236	39
19668	2043	2607	6
19669	1171	4666	79
19670	2843	2834	71
19671	2614	3143	25
19672	1077	3540	6
19673	1452	2777	28
19674	804	1842	39
19675	1237	3786	68
19676	3313	2361	2
19677	1470	1737	39
19678	2069	4414	6
19679	1868	3349	79
19680	804	1496	53
19681	570	2448	6
19682	1437	2970	65
19683	1077	1692	6
19684	3550	2388	32
19685	932	1277	78
19686	3244	1512	45
19687	376	3962	6
19688	841	4005	8
19689	2043	4724	6
19690	3503	4613	6
19691	2043	296	6
19692	3424	3109	21
19693	3527	1577	13
19694	1440	4159	67
19695	1850	4365	32
19696	3161	1780	18
19697	34	3394	27
19698	2501	1576	13
19699	3448	4297	23
19700	804	1842	7
19701	601	3506	34
19702	1066	613	50
19703	1539	1097	22
19704	1128	3685	6
19705	904	361	17
19706	904	4241	32
19707	548	1970	6
19708	2653	3427	54
19709	146	1163	21
19710	1032	220	22
19711	2036	4206	68
19712	710	4554	6
19713	1128	1095	6
19714	66	3545	68
19715	2814	1671	6
19716	595	4406	6
19717	452	1267	32
19718	2425	650	25
19719	1770	1029	6
19720	2043	4671	6
19721	2653	1613	54
19722	2347	4110	6
19723	2860	2184	79
19724	43	1203	6
19725	2614	2909	18
19726	3527	4515	13
19727	1640	3126	67
19728	350	3712	67
19729	1593	3294	6
19730	804	4274	32
19731	0	0	0
19732	372	1287	68
19733	3480	941	6
19734	1336	4414	6
19735	849	280	6
19736	2971	3144	6
19737	1558	4164	73
19738	375	1113	13
19739	1200	3036	28
19740	3592	3092	6
19741	3442	4013	6
19742	3536	2968	15
19743	2620	2607	6
19744	1585	4386	68
19745	2347	4110	6
19746	3259	2884	60
19747	34	1755	79
19748	430	3199	24
19749	804	1496	25
19750	1784	3667	71
19751	1235	4072	19
19752	2178	1001	23
19753	2983	1855	6
19754	804	1914	25
19755	140	1820	6
19756	2253	836	73
19757	2630	2577	46
19758	325	4413	33
19759	1364	4597	4
19760	662	4244	54
19761	2765	4565	49
19762	970	4674	73
19763	333	1492	3
19764	1077	3376	6
19765	2623	797	54
19766	1047	3812	71
19767	1815	1764	68
19768	1915	2051	61
19769	172	1385	19
19770	3631	369	11
19771	1130	346	75
19772	1130	346	75
19773	2618	2396	77
19774	2062	1740	25
19775	3194	2730	23
19776	804	1914	25
19777	79	249	6
19778	2553	3834	53
19779	3474	2571	6
19780	556	816	22
19781	1077	1151	6
19782	570	2716	6
19783	418	2597	18
19784	577	1710	63
19785	1264	4244	54
19786	1412	3105	17
19787	2851	1247	73
19788	2921	1214	70
19789	2841	4573	52
19790	1620	1431	60
19791	1077	2424	6
19792	282	1633	54
19793	595	4406	9
19794	3481	404	79
19795	3034	2811	77
19796	3461	4653	68
19797	2814	3803	6
19798	695	3310	43
19799	812	1311	25
19800	3416	1652	57
19801	1232	698	18
19802	904	2515	41
19803	2620	3474	6
19804	312	4105	45
19805	1554	938	6
19806	1794	3775	6
19807	915	732	73
19808	180	888	18
19809	2507	2622	6
19810	2973	4244	54
19811	1715	3596	25
19812	804	1842	18
19813	2383	2530	22
19814	904	2515	18
19815	2507	3937	6
19816	3053	627	79
19817	3498	1318	73
19818	1629	2424	54
19819	900	1317	21
19820	904	2753	7
19821	1351	3700	11
19822	904	2858	74
19823	2971	3851	6
19824	3140	2047	22
19825	2843	2834	62
19826	3533	966	22
19827	904	2515	41
19828	1066	2619	36
19829	1077	2340	6
19830	804	4641	25
19831	79	2607	6
19832	3631	1975	25
19833	2433	3373	22
19834	2944	1294	79
19835	2620	2607	6
19836	3259	4409	71
19837	430	1812	24
19838	2670	55	54
19839	904	3582	7
19840	376	3846	6
19841	1066	3384	50
19842	3161	1090	14
19843	2814	2805	6
19844	2446	2635	73
19845	709	425	68
19846	216	1729	73
19847	2785	1857	6
19848	1077	479	6
19849	59	4698	72
19850	2814	4547	6
19851	1487	4719	73
19852	79	1935	6
19853	3104	721	60
19854	3536	2968	15
19855	2043	4086	6
19856	904	754	11
19857	2699	1180	25
19858	3630	1397	71
19859	1298	2475	26
19860	1632	1294	79
19861	570	3057	6
19862	376	1491	6
19863	3232	4244	22
19864	1227	3277	70
19865	1817	1666	67
19866	1066	2619	74
19867	3340	4548	33
19868	2347	4330	6
19869	10	1658	79
19870	804	1914	8
19871	2714	3511	6
19872	2347	3243	6
19873	1715	702	20
19874	79	1891	6
19875	1307	3544	6
19876	2457	1668	6
19877	2953	1782	78
19878	313	2749	11
19879	2347	16	6
19880	376	4216	6
19881	1077	3502	6
19882	2869	933	51
19883	52	2991	67
19884	836	3792	6
19885	124	2349	60
19886	1322	4143	25
19887	1569	1124	21
19888	2598	1111	67
19889	612	2567	71
19890	2968	4330	43
19891	3547	4752	73
19892	1868	3349	73
19893	2494	2497	25
19894	2843	2834	33
19895	3503	3292	6
19896	379	2863	67
19897	2652	4166	72
19898	376	941	6
19899	3379	1427	65
19900	3095	1337	41
19901	1593	3294	6
19902	1722	3256	23
19903	84	2039	65
19904	1066	1669	17
19905	58	926	79
19906	2832	3702	62
19907	2746	66	11
19908	2812	1015	32
19909	2664	709	32
19910	3376	1618	6
19911	938	368	3
19912	1845	3123	25
19913	3163	3171	65
19914	2867	125	11
19915	79	2750	6
19916	3469	2424	21
19917	0	0	0
19918	3310	1486	6
19919	3530	140	79
19920	684	1305	35
19921	1120	2042	60
19922	385	3352	18
19923	372	1287	68
19924	1647	2787	6
19925	650	2908	14
19926	34	3394	27
19927	2224	791	73
19928	1077	1672	6
19929	28	1371	67
19930	2814	1644	6
19931	7	2182	73
19932	804	4641	74
19933	3631	369	63
19934	1717	3210	11
19935	1459	575	79
19936	3370	3016	11
19937	1895	2258	67
19938	466	1657	73
19939	1232	698	18
19940	3233	3289	11
19941	561	4179	3
19942	2201	590	6
19943	1077	1277	6
19944	79	249	6
19945	782	1411	6
19946	471	2360	41
19947	2414	873	32
19948	3619	4601	79
19949	2620	3107	6
19950	804	1914	74
19951	1066	229	25
19952	904	1480	25
19953	904	2753	7
19954	2614	3143	25
19955	2211	1701	28
19956	72	3671	79
19957	804	1845	50
19958	3553	2761	54
19959	2344	1672	6
19960	1508	179	39
19961	1525	1582	39
19962	3249	3180	25
19963	2652	4166	72
19964	372	1287	79
19965	3248	3653	74
19966	2765	121	21
19967	1253	3296	79
19968	1255	4597	43
19969	3631	401	18
19970	3233	4080	11
19971	2667	2864	60
19972	2121	1454	53
19973	1790	3919	67
19974	2614	1843	18
19975	1975	3732	79
19976	570	1284	6
19977	1034	3974	6
19978	2158	204	68
19979	338	1896	41
19980	2938	496	43
19981	1120	4326	62
19982	1077	510	6
19983	710	3573	6
19984	2704	3488	19
19985	3346	1795	75
19986	1077	712	6
19987	1219	4740	27
19988	2919	3080	25
19989	1077	510	6
19990	41	992	60
19991	2036	566	68
19992	3232	4244	21
19993	2746	66	7
19994	904	754	39
19995	376	3846	6
19996	570	3365	6
19997	2914	885	73
19998	1553	781	9
19999	1975	3732	79
20000	3474	2345	6
20001	896	223	21
20002	282	1945	54
20003	804	4428	53
20004	3050	3329	71
20005	1554	1869	6
20006	1693	2717	67
20007	268	2111	25
20008	836	1239	6
20009	2816	2800	68
20010	1601	2429	77
20011	2620	3107	6
20012	3319	2153	71
20013	2230	323	54
20014	1722	3256	73
20015	1735	2424	6
20016	376	1491	6
20017	3484	1815	54
20018	2906	2838	6
20019	2482	670	22
20020	3481	404	79
20021	1171	4666	73
20022	2347	2193	6
20023	2284	649	6
20024	2121	898	74
20025	0	0	0
20026	66	2424	73
20027	2053	2424	60
20028	1077	296	6
20029	1437	2970	75
20030	3318	1488	61
20031	2228	1340	6
20032	2614	2909	25
20033	3259	4409	33
20034	695	1035	54
20035	1218	3440	6
20036	2883	428	54
20037	804	4428	25
20038	131	2433	2
20039	904	2858	53
20040	2332	328	3
20041	262	1395	67
20042	161	4530	9
20043	1180	3043	6
20044	3181	3744	55
20045	3400	2841	6
20046	2765	1558	2
20047	1804	557	68
20048	3442	16	6
20049	515	1235	6
20050	836	3243	6
20051	180	888	74
20052	2347	173	6
20053	1638	44	25
20054	180	1394	32
20055	2347	4086	6
20056	31	3272	6
20057	1969	2260	68
20058	1500	4036	3
20059	1014	3398	51
20060	804	4401	8
20061	1077	510	6
20062	3631	3840	36
20063	1945	249	6
20064	11	1891	6
20065	742	3269	49
20066	280	1784	73
20067	2814	2387	6
20068	2922	156	12
20069	2036	4206	68
20070	3048	4738	67
20071	490	2300	78
20072	1975	4330	79
20073	2773	4591	21
20074	0	0	0
20075	3162	3404	6
20076	180	634	74
20077	856	4056	70
20078	1970	2479	6
20079	1843	3901	22
20080	0	0	0
20081	2682	4382	60
20082	1883	2424	51
20083	3080	3461	79
20084	3631	1901	36
20085	1103	1756	39
20086	2041	3111	68
20087	453	2670	36
20088	1412	1021	17
20089	1790	3919	73
20090	1493	1326	66
20091	1128	2340	6
20092	376	4216	6
20093	2814	4216	6
20094	863	2683	6
20095	3263	3443	41
20096	1419	2565	29
20097	804	2718	24
20098	3060	123	79
20099	2980	1016	60
20100	1468	177	67
20101	2145	81	68
20102	2760	3632	62
20103	3244	1512	45
20104	2347	3704	6
20105	1066	229	32
20106	1554	938	6
20107	3259	4409	71
20108	1066	2619	29
20109	2944	1294	79
20110	3649	163	49
20111	2535	3776	32
20112	2950	1584	6
20113	1011	1218	61
20114	254	655	6
20115	824	3307	6
20116	1396	4046	22
20117	2814	1119	6
20118	2614	2880	72
20119	3623	4710	11
20120	1066	1068	41
20121	1784	3586	71
20122	517	4770	23
20123	2698	144	68
20124	3163	3171	65
20125	1066	1422	50
20126	2735	740	39
20127	906	1325	75
20128	383	1003	54
20129	180	888	32
20130	2603	4766	54
20131	2678	2250	6
20132	1637	857	3
20133	2347	3243	6
20134	897	2559	6
20135	1680	3264	44
20136	3163	3171	79
20137	1758	3881	79
20138	2620	3474	6
20139	2620	3851	6
20140	2437	2719	6
20141	1735	3348	6
20142	2493	4286	54
20143	904	2139	53
20144	3631	369	36
20145	2756	4223	71
20146	1784	3667	10
20147	3562	2137	79
20148	153	4541	67
20149	1077	2750	6
20150	1664	4108	68
20151	79	3227	6
20152	1784	3586	60
20153	1077	3844	6
20154	1368	4244	35
20155	1862	3306	6
20156	3298	2437	27
20157	265	497	79
20158	2043	3376	6
20159	1128	3685	6
20160	1722	1599	67
20161	1913	4704	6
20162	720	1684	49
20163	3550	3890	8
20164	1752	2838	6
20165	0	0	0
20166	982	950	6
20167	2347	2424	6
20168	2973	2424	54
20169	1770	2929	6
20170	2804	2844	67
20171	2316	2559	6
20172	2814	1996	6
20173	868	2783	53
20174	1112	2985	62
20175	2814	1151	6
20176	31	3272	6
20177	982	1935	6
20178	602	3165	7
20179	52	2991	23
20180	3478	550	54
20181	1981	3062	6
20182	1508	179	18
20183	2973	773	54
20184	854	3509	23
20185	1715	1723	25
20186	904	4629	32
20187	125	3905	6
20188	3631	369	72
20189	2232	3392	9
20190	2994	1431	60
20191	79	950	78
20192	3631	3715	20
20193	3161	1780	8
20194	88	1368	6
20195	3414	1507	54
20196	1874	2085	70
20197	745	2930	22
20198	3178	3996	54
20199	454	2357	54
20200	2493	1900	21
20201	710	2939	6
20202	2006	988	79
20203	1066	1669	20
20204	268	3855	25
20205	268	1966	25
20206	3249	3180	18
20207	3199	3843	22
20208	3622	4604	67
20209	1722	1599	23
20210	2814	1644	6
20211	841	4005	41
20212	2906	2892	6
20213	2121	4176	74
20214	3484	1439	54
20215	2772	157	79
20216	1587	654	68
20217	904	3255	32
20218	3631	3715	26
20219	1719	2542	6
20220	2314	4564	30
20221	299	4548	60
20222	34	1798	15
20223	296	4462	25
20224	2553	3796	53
20225	3462	4616	6
20226	180	3250	32
20227	2869	933	51
20228	763	1937	67
20229	1066	2619	17
20230	3310	3933	6
20231	904	361	25
20232	804	1914	74
20233	2347	3243	6
20234	1249	900	46
20235	2841	4573	30
20236	3476	4291	19
20237	3556	2898	49
20238	338	1896	41
20239	1111	85	73
20240	3319	2153	71
20241	2983	3838	6
20242	1778	362	67
20243	1231	1636	70
20244	3631	1901	26
20245	268	2609	25
20246	3025	949	19
20247	1066	2329	76
20248	1647	2044	6
20249	827	1003	22
20250	2768	2330	79
20251	1716	736	6
20252	1031	3093	55
20253	1593	3294	6
20254	2740	1003	54
20255	836	122	6
20256	346	1037	34
20257	1340	3720	68
20258	1629	2424	54
20259	327	2346	6
20260	2334	1543	11
20261	1097	1786	42
20262	1859	182	6
20263	3474	3093	6
20264	3046	1840	73
20265	1937	4320	32
20266	826	629	79
20267	804	4428	8
20268	2077	2509	53
20269	611	4688	65
20270	1962	2191	79
20271	2952	834	6
20272	1066	639	41
20273	3346	1795	73
20274	3023	1141	6
20275	3414	1507	54
20276	2611	651	6
20277	1639	1086	41
20278	3506	1349	79
20279	124	1447	60
20280	1066	2619	25
20281	1047	1324	60
20282	2394	2117	70
20283	2814	1644	6
20284	2121	4176	53
20285	836	3792	6
20286	2990	421	6
20287	1535	1549	68
20288	3631	401	18
20289	3550	2675	32
20290	1066	2619	57
20291	1556	3609	10
20292	418	3854	18
20293	2056	731	73
20294	3259	4409	33
20295	430	748	24
20296	1440	4159	65
20297	2752	1893	73
20298	782	3797	6
20299	3406	4139	79
20300	3470	4135	73
20301	3259	2884	60
20302	2415	2452	61
20303	0	0	0
20304	880	2070	3
20305	3088	2032	68
20306	1278	2028	54
20307	1090	2772	51
20308	3261	4218	65
20309	1372	1589	71
20310	3080	2543	79
20311	2814	535	6
20312	168	2495	14
20313	1066	4469	18
20314	871	2267	54
20315	2709	1039	3
20316	1278	242	35
20317	3503	4282	6
20318	901	1756	25
20319	3339	2566	51
20320	1622	4330	6
20321	3452	4398	9
20322	1080	12	26
20323	1937	4320	32
20324	1130	346	75
20325	3631	369	40
20326	1525	1921	39
20327	3194	1802	23
20328	118	1182	70
20329	3631	369	41
20330	79	1672	6
20331	1859	137	6
20332	1487	4719	73
20333	1235	3133	2
20334	570	1411	6
20335	570	2559	6
20336	804	4289	53
20337	1153	904	6
20338	1228	1922	54
20339	2798	4754	79
20340	1298	3741	36
20341	857	1704	25
20342	79	93	6
20343	782	4265	56
20344	34	3885	15
20345	1502	2661	15
20346	3083	1351	49
20347	1278	3297	54
20348	2814	1644	6
20349	1768	2150	36
20350	11	1891	6
20351	3278	2186	22
20352	468	1945	10
20353	3649	163	49
20354	684	1922	35
20355	0	0	0
20356	1914	2103	6
20357	1187	1417	17
20358	335	2320	11
20359	3550	2837	74
20360	3503	3867	6
20361	732	3422	6
20362	2405	1166	41
20363	79	950	6
20364	904	2515	7
20365	804	2040	74
20366	2814	535	6
20367	1047	4269	33
20368	2347	4110	6
20369	2814	1119	6
20370	3413	4202	73
20371	1047	728	60
20372	1066	917	17
20373	958	2396	60
20374	2300	960	47
20375	904	4241	32
20376	2079	4627	65
20377	335	2132	25
20378	2347	4110	6
20379	79	2424	6
20380	53	2669	25
20381	1412	1021	17
20382	1945	1279	6
20383	570	1495	6
20384	0	0	0
20385	2347	4414	6
20386	3550	2273	41
20387	1077	2607	6
20388	1022	2079	6
20389	2676	292	8
20390	1945	1279	6
20391	2668	4467	22
20392	2951	2770	53
20393	1660	4293	11
20394	3414	2168	22
20395	1796	4659	41
20396	2051	2162	68
20397	897	484	6
20398	2814	4547	6
20399	1156	2424	77
20400	3632	2569	68
20401	0	0	0
20402	1357	4315	67
20403	2735	2592	39
20404	1995	311	22
20405	1094	4238	75
20406	1420	3722	3
20407	904	4100	11
20408	471	3666	30
20409	832	107	69
20410	804	2868	32
20411	3240	3050	6
20412	570	3851	6
20413	2416	4726	78
20414	1508	179	39
20415	904	2943	17
20416	904	2904	32
20417	1855	1460	32
20418	2127	1483	24
20419	1862	70	6
20420	1715	4615	24
20421	168	4109	14
20422	1286	3975	79
20423	1264	4244	54
20424	2043	4671	6
20425	3187	3852	68
20426	695	3310	37
20427	1797	4279	74
20428	583	3311	68
20429	1816	3408	71
20430	595	2243	6
20431	1419	2565	29
20432	125	2424	6
20433	34	2227	15
20434	99	2700	6
20435	1448	378	79
20436	3503	3867	6
20437	1066	3960	17
20438	3547	500	73
20439	0	0	0
20440	248	2818	6
20441	2756	4223	71
20442	3631	1967	36
20443	904	754	25
20444	293	1591	6
20445	3631	878	29
20446	2952	3874	6
20447	570	1495	6
20448	1066	4408	50
20449	1975	3732	79
20450	282	1633	54
20451	564	928	6
20452	1540	2857	73
20453	12	4270	68
20454	560	4364	73
20455	2998	3981	61
20456	1459	575	79
20457	3240	3050	6
20458	2347	4110	6
20459	2347	2607	6
20460	1077	2387	6
20461	812	2914	11
20462	2347	4110	6
20463	2614	3553	25
20464	2973	4244	54
20465	2659	2424	6
20466	3104	721	62
20467	2746	108	7
20468	2347	4086	6
20469	2578	2396	33
20470	3410	4082	49
20471	3127	4399	71
20472	43	4138	6
20473	570	1495	6
20474	0	0	0
20475	795	1185	6
20476	172	3832	42
20477	416	1352	32
20478	79	903	6
20479	1715	1723	24
20480	1975	4330	79
20481	804	910	20
20482	1655	667	77
20483	3527	1577	13
20484	981	3631	73
20485	3316	3620	6
20486	2344	3911	6
20487	3259	4409	71
20488	2535	635	74
20489	3064	3396	6
20490	3550	3890	57
20491	423	3002	60
20492	2725	1623	40
20493	2788	2364	78
20494	2072	3696	3
20495	2750	3678	9
20496	836	3107	6
20497	662	4244	43
20498	3194	1802	75
20499	335	2353	11
20500	615	2424	43
20501	79	3107	6
20502	1130	222	75
20503	2717	4691	6
20504	512	1995	6
20505	1816	3110	71
20506	904	361	32
20507	1859	2939	6
20508	2090	2786	27
20509	1798	4231	18
20510	2190	1040	41
20511	783	3099	68
20512	79	249	6
20513	3321	4412	41
20514	1287	1788	7
20515	1066	639	39
20516	663	458	45
20517	23	3271	22
20518	376	776	6
20519	707	1358	79
20520	282	1633	54
20521	3240	2607	6
20522	3631	3715	41
20523	180	3912	53
20524	2506	4055	67
20525	1930	3619	75
20526	1036	2866	6
20527	2756	2802	71
20528	904	962	7
20529	684	1305	22
20530	480	2608	28
20531	1914	3428	6
20532	3631	3456	20
20533	2756	4223	71
20534	1193	3407	6
20535	2296	2223	62
20536	335	2132	25
20537	1066	1249	14
20538	2535	3514	32
20539	172	2940	49
20540	3527	1351	13
20541	570	3205	6
20542	833	2952	79
20543	3240	3050	6
20544	2922	57	12
20545	3161	1934	72
20546	1051	3547	71
20547	308	1095	6
20548	268	1481	25
20549	159	4227	73
20550	2424	3077	35
20551	1459	575	79
20552	1286	3975	79
20553	2820	3568	77
20554	2043	1064	6
20555	1245	2143	6
20556	3194	2730	67
20557	2942	1062	22
20558	0	0	0
20559	2379	2705	25
20560	2347	4086	6
20561	2784	2813	79
20562	1622	1353	6
20563	2145	81	68
20564	539	4187	67
20565	1066	613	50
20566	2283	399	41
20567	431	3595	8
20568	388	3432	33
20569	1715	579	25
20570	1913	3808	6
20571	1816	3408	33
20572	1042	4346	25
20573	7	2182	73
20574	949	3076	49
20575	2521	3801	23
20576	1112	4409	60
20577	1715	4615	32
20578	2735	2592	39
20579	1351	3761	57
20580	3050	3490	71
20581	1817	1666	67
20582	1647	2625	6
20583	3631	4113	36
20584	1518	3150	22
20585	2746	66	7
20586	3268	3584	6
20587	1066	1700	53
20588	804	1914	30
20589	1605	2416	55
20590	1273	4597	54
20591	212	1347	32
20592	0	0	0
20593	2207	875	19
20594	3019	3682	6
20595	570	2448	6
20596	0	0	0
20597	2437	2719	6
20598	2789	2424	65
20599	3570	2980	54
20600	1289	4344	22
20601	1720	1296	67
20602	3187	3852	67
20603	1784	3586	71
20604	639	4354	54
20605	0	0	0
20606	2018	4597	22
20607	3370	3016	11
20608	3080	3461	68
20609	1661	4399	71
20610	1066	3384	17
20611	548	1970	6
20612	3053	627	79
20613	24	314	68
20614	3503	3867	6
20615	1638	2609	25
20616	3621	3473	15
20617	804	1914	30
20618	2976	2838	9
20619	2798	4754	79
20620	79	1102	6
20621	837	4540	17
20622	1554	4607	6
20623	841	4005	8
20624	52	4221	73
20625	1130	2564	75
20626	2347	2607	6
20627	1167	3133	21
20628	1384	4470	6
20629	1174	2362	25
20630	904	236	39
20631	1066	613	8
20632	3503	3808	6
20633	2563	353	25
20634	2366	4063	11
20635	3282	985	79
20636	718	436	75
20637	1623	3693	42
20638	2524	3392	9
20639	3354	605	8
20640	2450	819	68
20641	0	0	0
20642	804	735	24
20643	1066	1700	17
20644	3569	2930	22
20645	2075	4238	75
20646	1078	2250	68
20647	924	3611	15
20648	2314	1932	61
20649	254	2448	6
20650	180	3431	74
20651	3389	4766	54
20652	3546	665	71
20653	79	4151	6
20654	3631	3840	39
20655	2631	1775	27
20656	688	3263	25
20657	782	1411	6
20658	3541	3607	25
20659	17	1298	22
20660	430	748	20
20661	3156	3467	21
20662	1073	3281	18
20663	988	26	70
20664	904	4629	25
20665	1267	1675	74
20666	904	361	11
20667	2343	1678	6
20668	3249	3180	70
20669	2567	4347	67
20670	3503	3867	6
20671	72	3671	79
20672	3088	2032	67
20673	452	1087	32
20674	2176	2424	60
20675	2665	400	32
20676	430	2205	24
20677	818	2432	6
20678	56	152	6
20679	2740	1003	21
20680	2932	2621	41
20681	3327	3718	58
20682	1128	2370	6
20683	3259	2884	62
20684	2366	4063	25
20685	1205	863	6
20686	1670	812	6
20687	2284	2790	6
20688	2936	828	73
20689	3631	3533	11
20690	2433	3373	22
20691	904	1824	50
20692	3019	2792	6
20693	2129	1942	14
20694	178	3577	27
20695	1278	2028	54
20696	817	4457	53
20697	804	4641	41
20698	1273	2424	21
20699	282	3385	22
20700	1820	2944	73
20701	2084	1117	70
20702	3550	3275	32
20703	648	2953	73
20704	804	1914	61
20705	3088	2032	73
20706	804	1496	32
20707	648	2953	73
20708	3335	873	25
20709	1077	3947	6
20710	2785	1857	6
20711	2115	2656	6
20712	2685	516	6
20713	1080	2431	36
20714	3622	4604	67
20715	2347	1790	6
20716	471	1519	25
20717	1267	1675	20
20718	3632	4436	79
20719	3061	3235	6
20720	904	2515	74
20721	3178	3037	37
20722	3261	4218	73
20723	1232	698	18
20724	2756	4223	71
20725	1340	3720	27
20726	812	877	11
20727	973	4729	25
20728	2756	4223	60
20729	3161	1780	18
20730	2347	1790	6
20731	3503	137	6
20732	1091	1079	11
20733	180	3250	74
20734	2725	1623	18
20735	1399	3990	54
20736	1715	241	25
20737	1678	4163	67
20738	1884	607	71
20739	2420	746	6
20740	2824	1183	28
20741	430	2205	24
20742	666	2588	72
20743	804	4274	20
20744	835	504	77
20745	3163	3814	65
20746	3346	1795	68
20747	52	2991	65
20748	1077	1119	6
20749	1066	1700	53
20750	1092	182	6
20751	1647	372	6
20752	2042	36	6
20753	982	1935	6
20754	1715	1723	74
20755	1924	3614	22
20756	1914	2103	6
20757	2429	3518	79
20758	2282	1232	27
20759	1066	229	8
20760	896	4395	21
20761	1412	531	17
20762	1037	2607	6
20763	1969	2260	68
20764	2843	2834	62
20765	1066	2619	17
20766	1220	2524	2
20767	1068	131	32
20768	1543	4687	17
20769	3503	4282	6
20770	1077	510	6
20771	641	3570	27
20772	3351	1938	75
20773	595	2993	6
20774	555	3158	60
20775	1128	1790	6
20776	2414	478	32
20777	1697	2950	25
20778	599	3618	68
20779	804	1842	53
20780	3321	4412	41
20781	3570	2980	54
20782	897	484	6
20783	268	2794	25
20784	1412	2421	17
20785	2347	4414	6
20786	376	1491	6
20787	1623	2244	22
20788	1625	1431	33
20789	282	1633	38
20790	639	2424	54
20791	1982	3420	67
20792	3249	3180	25
20793	3025	4007	22
20794	1112	2985	60
20795	332	1770	73
20796	3019	3389	6
20797	897	2424	6
20798	2816	822	44
20799	2352	1048	6
20800	56	2959	6
20801	3344	48	73
20802	2860	2184	79
20803	3259	4409	62
20804	2804	2844	23
20805	659	794	59
20806	1882	2687	22
20807	3550	3890	25
20808	3354	605	41
20809	79	4362	6
